"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"3127287","52098","264","Washington","Pac-12","Arizona","2017","36","2","4","Budda Baker","Safety","70","195","39","5","86","Bellevue","WA","USA","47.6144219","-122.1923372","53033"
"4044154","51683","151","East Carolina","American Athletic","Buffalo","2017","37","2","5","Zay Jones","Wide Receiver","74","201","32","4","87","","","","","",""
"536455","51767","98","Western Kentucky","Conference USA","Los Angeles","2017","38","2","6","Forrest Lamp","Offensive Guard","76","309","16","1","90","Venice","FL","USA","27.0999188","-82.4543597","12115"
"535922","51546","57","Florida","SEC","New York","2017","39","2","7","Marcus Maye","Safety","72","210","36","3","87","Melbourne ","FL","USA","28.0836269","-80.6081089","12009"
"3121427","51813","194","Ohio State","Big Ten","Carolina","2017","40","2","8","Curtis Samuel","Wide Receiver","71","196","42","5","86","Brooklyn","NY","USA","40.6501038","-73.9495823","36047"
"3116593","51658","52","Florida State","ACC","Minnesota","2017","41","2","9","Dalvin Cook","Running Back","70","210","17","3","90","Miami","FL","USA","25.7742658","-80.1936589","12086"
"3122882","52113","254","Utah","Pac-12","New Orleans","2017","42","2","10","Marcus Williams","Safety","73","202","52","8","83","Corona","CA","USA","33.8752945","-117.5664449","06065"
"3127299","51720","264","Washington","Pac-12","Philadelphia","2017","43","2","11","Sidney Jones","Cornerback","72","186","65","10","79","Diamond Bar","CA","USA","34.0286226","-117.8103367","06037"
"3918639","51669","6","South Alabama","Sun Belt","Los Angeles","2017","44","2","12","Gerald Everett","Tight End","75","239","96","7","73","Lithonia","GA","USA","33.7123305","-84.1051939","13089"
"","51794","308","Ashland","GLIAC","Chicago","2017","45","2","13","Adam Shaheen","Tight End","79","278","58","4","80","","","","","",""
"3121660","52097","57","Florida","SEC","Indianapolis","2017","46","2","14","Quincy Wilson","Cornerback","74","211","31","6","88","Fort Lauderdale ","FL","USA","26.1223084","-80.1433786","12011"
"545554","51643","248","Houston","American Athletic","Baltimore","2017","47","2","15","Tyus Bowser","Outside Linebacker","75","247","33","2","87","Tyler","TX","USA","32.3512601","-95.3010624","48423"
"3116385","51784","201","Oklahoma","Big 12","Cincinnati","2017","48","2","16","Joe Mixon","Running Back","73","228","47","5","84","Oakley","CA","USA","37.9974219","-121.7124536","06013"
"534454","51557","333","Alabama","SEC","Washington","2017","49","2","17","Ryan Anderson","Outside Linebacker","74","253","55","4","81","Daphne","AL","USA","30.6035255","-87.9036047","01003"
"3895859","51605","245","Texas A&M","SEC","Tampa Bay","2017","50","2","18","Justin Evans","Safety","72","199","92","9","74","Wiggins","MS","USA","30.858244","-89.1353283","28131"
"546814","51601","52","Florida State","ACC","Denver","2017","51","2","19","DeMarcus Walker","Defensive End","76","280","59","6","80","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"3129302","51681","87","Notre Dame","FBS Independents","Cleveland","2017","52","2","20","DeShone Kizer","Quarterback","76","233","54","4","82","Toledo","OH","USA","41.6786754","-83.5127283","39095"
"559561","52114","57","Florida","SEC","Detroit","2017","53","2","21","Teez Tabor","Cornerback","73","199","61","9","80","Washington","DC","USA","38.8949855","-77.0365708","11001"
"3121423","51621","194","Ohio State","Big Ten","Miami","2017","54","2","22","Raekwon McMillan","Inside Linebacker","74","240","78","7","76","Hinesville","GA","USA","31.8477298","-81.5960354","13179"
"535761","51547","333","Alabama","SEC","New York","2017","55","2","23","Dalvin Tomlinson","Defensive Tackle","75","310","75","6","76","McDonaugh","GA","USA","","",""
"533251","52100","41","Connecticut","American Athletic","Las Vegas","2017","56","2","24","Obi Melifonwu","Safety","76","224","46","6","85","South Grafton","MA","USA","39.3370361","-80.020355","54091"
"549972","51551","238","Vanderbilt","SEC","Houston","2017","57","2","25","Zach Cunningham","Inside Linebacker","76","234","53","4","82","Pinson","AL","USA","33.706205","-86.67007895992774","01073"
"-1016525","51556","99","LSU","SEC","Seattle","2017","58","2","26","Ethan Pocic","Center","78","310","81","2","75","Lemont","IL","USA","41.6737149","-88.0016263","17031"
"536740","51728","222","Villanova","CAA","Kansas City","2017","59","2","27","Tanoh Kpassagnon","Defensive End","79","289","91","10","74","","","","","",""
"550668","52112","38","Colorado","Pac-12","Dallas","2017","60","2","28","Chidobe Awuzie","Cornerback","72","202","49","8","83","San Jose","CA","USA","37.3361905","-121.8905833","06085"
"549940","52111","152","NC State","ACC","Green Bay","2017","61","2","29","Josh Jones","Safety","73","220","43","4","86","Walled Lake","MI","USA","42.537811","-83.4810481","26125"
"3120348","51581","30","USC","Pac-12","Pittsburgh","2017","62","2","30","JuJu Smith-Schuster","Wide Receiver","73","215","51","6","83","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"549775","51839","218","Temple","American Athletic","Buffalo","2017","63","2","31","Dion Dawkins","Offensive Guard","76","314","50","2","83","Rahway","NJ","USA","40.6081591","-74.2776468","34039"
"532660","51760","2711","Western Michigan","Mid-American","Carolina","2017","64","2","32","Taylor Moton","Offensive Tackle","77","319","62","4","79","Okemos","MI","USA","42.7220755","-84.4275232","26065"
"551905","51678","2429","Charlotte","Conference USA","Cleveland","2017","65","3","1","Larry Ogunjobi","Defensive Tackle","75","305","73","5","77","Greensboro","NC","USA","36.0726355","-79.7919754","37081"
"3122630","51977","38","Colorado","Pac-12","San Francisco","2017","66","3","2","Ahkello Witherspoon","Cornerback","75","198","85","14","74","Sacramento","CA","USA","38.5815719","-121.4943996","06067"
"551298","51783","2633","Tennessee","SEC","New Orleans","2017","67","3","3","Alvin Kamara","Running Back","70","214","40","4","86","Norcross","GA","USA","33.9412127","-84.2135309","13135"
"3042476","51599","356","Illinois","Big Ten","Jacksonville","2017","68","3","4","Dawaune Smoot","Defensive End","75","264","90","9","74","","","","","",""
"534695","51682","331","Eastern Washington","Big Sky","Los Angeles","2017","69","3","5","Cooper Kupp","Wide Receiver","74","204","64","7","79","","","","","",""
"-1027087","51628","194","Ohio State","Big Ten","Minnesota","2017","70","3","6","Pat Elflein","Center","75","303","76","1","76","Pickerington","OH","USA","39.896277299999994","-82.77319049748806","39045"
"-1013906","51633","84","Indiana","Big Ten","Los Angeles","2017","71","3","7","Dan Feeney","Offensive Guard","76","305","57","3","80","Orland Park","IL","USA","41.602686500000004","-87.85572251521427","17031"
"552775","51710","98","Western Kentucky","Conference USA","Tennessee","2017","72","3","8","Taywan Taylor","Wide Receiver","71","203","80","8","76","Louisville","KY","USA","38.2542376","-85.759407","21111"
"550162","51726","2306","Kansas State","Big 12","Cincinnati","2017","73","3","9","Jordan Willis","Defensive End","76","255","45","5","85","Kansas City","MO","USA","39.100105","-94.5781416","29095"
"535151","51613","130","Michigan","Big Ten","Baltimore","2017","74","3","10","Chris Wormley","Defensive Tackle","77","298","56","4","80","Toledo","OH","USA","41.6786754","-83.5127283","39095"
"545886","51750","99","LSU","SEC","Atlanta","2017","75","3","11","Duke Riley","Inside Linebacker","73","232","66","5","78","Buras","LA","USA","29.351886","-89.5242248","22075"
"546305","51755","57","Florida","SEC","New Orleans","2017","76","3","12","Alex Anzalone","Inside Linebacker","75","241","72","6","77","Wyomissing","PA","USA","40.329537","-75.9652117","42011"
"549867","51535","245","Texas A&M","SEC","Carolina","2017","77","3","13","Daeshon Hall","Defensive End","77","266","93","11","73","Seattle","WA","USA","47.6038321","-122.3300624","53033"
"551309","51639","333","Alabama","SEC","Baltimore","2017","78","3","14","Tim Williams","Outside Linebacker","75","244","60","5","80","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"551307","101496","333","Alabama","SEC","New York","2017","79","3","15","ArDarius Stewart","Wide Receiver","71","204","87","9","74","Fultondale","AL","USA","33.631438","-86.78332454213484","01073"
"550679","51729","195","Ohio","Mid-American","Indianapolis","2017","80","3","16","Tarell Basham","Defensive End","76","269","74","7","77","Rocky Mount","VA","USA","36.9962007","-79.8909474","51067"
"530979","48660","26","UCLA","Pac-12","Washington","2017","81","3","17","Fabian Moreau","Cornerback","73","206","68","11","78","Sunrise","FL","USA","26.1482449","-80.32888594100868","12011"
"545669","51815","2348","Louisiana Tech","Conference USA","Denver","2017","82","3","18","Carlos Henderson","Wide Receiver","71","199","108","12","72","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"548411","51823","2754","Youngstown State","MVFC","New England","2017","83","3","19","Derek Rivers","Outside Linebacker","76","248","70","6","77","","","","","",""
"3116165","51796","213","Penn State","Big Ten","Tampa Bay","2017","84","3","20","Chris Godwin","Wide Receiver","73","209","106","11","72","Middletown","DE","USA","39.4496857","-75.7166811","10003"
"531730","52043","2653","Troy","Sun Belt","New England","2017","85","3","21","Antonio Garcia","Offensive Tackle","78","302","82","5","75","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"552745","51662","2649","Toledo","Mid-American","Kansas City","2017","86","3","22","Kareem Hunt","Running Back","71","216","86","7","74","Willoughby","OH","USA","41.6397696","-81.4065011","39085"
"550386","51680","25","California","Pac-12","New York","2017","87","3","23","Davis Webb","Quarterback","77","229","95","7","73","Prosper","TX","USA","33.2385763","-96.7866058","48085"
"547608","48838","26","UCLA","Pac-12","Las Vegas","2017","88","3","24","Eddie Vanderdoes","Defensive Tackle","75","305","149","14","61","Auburn","CA","USA","38.8945939","-121.0739897","06061"
"3125116","51716","251","Texas","Big 12","Houston","2017","89","3","25","D'Onta Foreman","Running Back","72","233","103","8","73","Texas City","TX","USA","29.396013","-94.9175485","48167"
"551183","51980","2116","UCF","American Athletic","Seattle","2017","90","3","26","Shaquill Griffin","Cornerback","72","194","127","17","67","St. Petersburg","FL","USA","27.7703796","-82.6695085","12103"
"-1005302","51734","103","Boston College","ACC","Los Angeles","2017","91","3","27","John Johnson","Safety","73","208","97","10","73","West Hyattsville","MD","USA","38.9552277","-76.96952","24033"
"546713","51591","130","Michigan","Big Ten","Dallas","2017","92","3","28","Jourdan Lewis","Cornerback","70","188","35","7","87","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"550017","51548","2","Auburn","SEC","Green Bay","2017","93","3","29","Montravius Adams","Defensive Tackle","76","304","102","7","73","Vienna","GA","USA","32.0913402","-83.7964675","13093"
"3044724","51523","2633","Tennessee","SEC","Pittsburgh","2017","94","3","30","Cam Sutton","Cornerback","71","188","94","15","73","","","","","",""
"546720","51694","130","Michigan","Big Ten","Seattle","2017","95","3","31","Delano Hill","Safety","73","216","203","19","49","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"533961","51987","2459","Northern Illinois","Mid-American","Detroit","2017","96","3","32","Kenny Golladay","Wide Receiver","76","218","201","29","50","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"546642","51590","228","Clemson","ACC","Miami","2017","97","3","33","Cordrea Tankersley","Cornerback","73","199","138","21","63","Beech Island","SC","USA","33.4273614","-81.8909473","45003"
"554568","52077","2755","Grambling","SWAC","Arizona","2017","98","3","34","Chad Williams","Wide Receiver","73","207","213","32","48","","","","","",""
"3943270","51817","277","West Virginia","Big 12","Philadelphia","2017","99","3","35","Rasul Douglas","Cornerback","74","209","105","16","72","East Orange","NJ","USA","40.767323","-74.2048677","34013"
"3054212","51828","2229","Florida International","Conference USA","Tennessee","2017","100","3","36","Jonnu Smith","Tight End","75","248","126","11","67","","","","","",""
"546338","51722","2320","Lamar","Southland","Denver","2017","101","3","37","Brendan Langley","Cornerback","72","201","136","19","65","","","","","",""
"545252","51746","153","North Carolina","ACC","Seattle","2017","102","3","38","Nazair Jones","Defensive Tackle","77","304","200","18","50","Roanoke Rapids","NC","USA","36.4610756","-77.6548026","37083"
"550879","51715","2226","Florida Atlantic","Conference USA","New Orleans","2017","103","3","39","Trey Hendrickson","Defensive End","76","266","83","8","75","Apopka","FL","USA","28.6779683","-81.5115214","12095"
"535844","51564","2294","Iowa","Big Ten","San Francisco","2017","104","3","40","C.J. Beathard","Quarterback","75","219","156","9","59","Franklin","TN","USA","35.925193","-86.8689365","47187"
"546653","51661","221","Pittsburgh","ACC","Pittsburgh","2017","105","3","41","James Conner","Running Back","74","233","122","10","68","Erie","PA","USA","42.1294712","-80.0852695","42049"
"535165","51684","130","Michigan","Big Ten","Seattle","2017","106","3","42","Amara Darboh","Wide Receiver","74","214","112","14","71","West Des Moines","IA","USA","41.5645337","-93.7595281","19153"
"545894","51550","99","LSU","SEC","Tampa Bay","2017","107","3","43","Kendell Beckwith","Inside Linebacker","74","243","88","8","74","Clinton","LA","USA","30.8657","-91.0157","36065"
"534807","51644","275","Wisconsin","Big Ten","Green Bay","2017","108","4","1","Vince Biegel","Outside Linebacker","75","246","135","7","65","Wisconsin Rapids","WI","USA","44.3917589","-89.8228767","55141"
"535847","51617","2294","Iowa","Big Ten","Minnesota","2017","109","4","2","Jaleel Johnson","Defensive Tackle","75","316","109","9","71","Lombard","IL","USA","41.8864687","-88.0201536","17043"
"3892889","51814","201","Oklahoma","Big 12","Jacksonville","2017","110","4","3","Dede Westbrook","Wide Receiver","72","178","188","27","52","Cameron","TX","USA","30.8532454","-96.9769304","48331"
"550285","51868","38","Colorado","Pac-12","Seattle","2017","111","4","4","Tedric Thompson","Safety","72","204","267","23","39","Valencia","CA","USA","34.1466768","-117.2725427","06071"
"551295","51545","333","Alabama","SEC","Chicago","2017","112","4","5","Eddie Jackson","Safety","72","201","145","13","62","Lauderdale Lakes","FL","USA","26.1667184","-80.2085565","12011"
"530397","51735","2390","Miami","ACC","Los Angeles","2017","113","4","6","Rayshawn Jenkins","Safety","73","214","161","15","59","St. Petersburg","FL","USA","27.7703796","-82.6695085","12103"
"3116389","51659","201","Oklahoma","Big 12","Washington","2017","114","4","7","Samaje Perine","Running Back","71","233","71","6","77","Pflugerville","TX","USA","30.4393696","-97.6200043","48453"
"-1029425","51636","221","Pittsburgh","ACC","Arizona","2017","115","4","8","Dorian Johnson","Offensive Guard","77","300","89","4","74","Belle Vernon","PA","USA","40.1250725","-79.8664356","42051"
"550034","48703","2","Auburn","SEC","Cincinnati","2017","116","4","9","Carl Lawson","Defensive End","74","261","101","12","73","Alpharetta","GA","USA","34.0709576","-84.2747329","13121"
"559694","51587","245","Texas A&M","SEC","Los Angeles","2017","117","4","10","Josh Reynolds","Wide Receiver","75","194","130","17","67","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"540210","51671","153","North Carolina","ACC","Philadelphia","2017","118","4","12","Mack Hollins","Wide Receiver","76","221","100","10","73","Rockville","MD","USA","39.0840054","-77.1527573","24031"
"554513","51906","2448","North Carolina A&T","MEAC","Chicago","2017","119","4","13","Tarik Cohen","Running Back","67","179","246","24","43","","","","","",""
"546718","51753","130","Michigan","Big Ten","Minnesota","2017","120","4","14","Ben Gedeon","Inside Linebacker","74","244","99","9","73","Hudson","OH","USA","41.240056","-81.440667","39153"
"3912576","51901","254","Utah","Pac-12","San Francisco","2017","121","4","15","Joe Williams","Running Back","71","210","184","17","54","Allentown","PA","USA","40.6022059","-75.4712794","42077"
"-1031066","51761","21","San Diego State","Mountain West","Baltimore","2017","122","4","16","Nico Siragusa","Offensive Guard","76","319","119","5","69","Chula Vista","CA","USA","32.6400541","-117.0841955","06073"
"3134683","51740","127","Michigan State","Big Ten","Washington","2017","123","4","17","Montae Nicholson","Safety","74","212","147","14","61","Monroeville","PA","USA","40.4211798","-79.7881025","42003"
"546549","51993","2633","Tennessee","SEC","Detroit","2017","124","4","18","Jalen Reeves-Maybin","Outside Linebacker","72","230","193","10","51","Clarksville","TN","USA","36.5277607","-87.3588703","47125"
"547055","100102","331","Eastern Washington","Big Sky","Los Angeles","2017","125","4","19","Samson Ebukam","Outside Linebacker","74","240","","34","30","","","","","",""
"3126176","51724","248","Houston","American Athletic","Cleveland","2017","126","4","20","Howard Wilson","Cornerback","73","184","133","18","66","DeSoto","TX","USA","32.6061241","-96.865612653687","48113"
"552851","51795","2649","Toledo","Mid-American","Detroit","2017","127","4","21","Michael Roberts","Tight End","76","270","173","13","57","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"559718","51799","2633","Tennessee","SEC","Cincinnati","2017","128","4","22","Josh Malone","Wide Receiver","75","208","111","13","71","Gallatin","TN","USA","36.3883031","-86.4475898","47165"
"-1009774","51759","57","Florida","SEC","Las Vegas","2017","129","4","23","David Sharpe","Offensive Guard","78","343","168","8","58","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"3047614","51773","2083","Bucknell","Patriot","Houston","2017","130","4","24","Julien Davenport","Offensive Tackle","79","318","128","8","67","","","","","",""
"-1002242","51530","8","Arkansas","SEC","New England","2017","131","4","25","Deatrich Wise Jr.","Defensive End","77","274","176","15","56","Carrollton","TX","USA","32.9537349","-96.8902816","48113"
"547571","52088","21","San Diego State","Mountain West","Philadelphia","2017","132","4","26","Donnel Pumphrey","Running Back","68","176","115","9","69","Las Vegas","NV","USA","36.1672559","-115.1485163","32003"
"545256","51712","153","North Carolina","ACC","Dallas","2017","133","4","27","Ryan Switzer","Wide Receiver","69","181","139","18","63","Charleston","WV","USA","38.3505995","-81.6332812","54039"
"536136","51333","252","BYU","FBS Independents","Green Bay","2017","134","4","28","Jamaal Williams","Running Back","72","212","143","12","62","Fontana","CA","USA","34.0922335","-117.435048","06071"
"546540","51565","2633","Tennessee","SEC","Pittsburgh","2017","135","4","29","Joshua Dobbs","Quarterback","75","216","63","5","79","Alpharetta","GA","USA","34.0709576","-84.2747329","13121"
"-1028720","52047","204","Oregon State","Pac-12","Atlanta","2017","136","4","30","Sean Harlow","Center","76","303","180","5","55","Anaheim Hills","CA","USA","33.8256835","-117.7565662","06059"
"531008","51652","30","USC","Pac-12","Indianapolis","2017","137","4","31","Zach Banner","Offensive Tackle","80","353","114","6","70","Tacoma","WA","USA","47.2495798","-122.4398746","53053"
"535171","51695","130","Michigan","Big Ten","Cincinnati","2017","138","4","32","Ryan Glasgow","Defensive Tackle","75","302","132","11","66","Aurora","IL","USA","41.7571701","-88.3147539","17089"
"535167","51584","130","Michigan","Big Ten","Kansas City","2017","139","4","33","Jehu Chesson","Wide Receiver","75","204","159","21","59","St. Louis","MO","USA","38.6268039","-90.1994097","29510"
"546633","51660","228","Clemson","ACC","New York","2017","140","4","34","Wayne Gallman","Running Back","73","215","166","16","58","Loganville","GA","USA","33.8389977","-83.9007382","13297"
"554399","51803","25","California","Pac-12","New York","2017","141","4","35","Chad Hansen","Wide Receiver","74","202","163","22","58","Fillmore","CA","USA","34.38395800000001","-118.93659550000001","06111"
"534596","51619","228","Clemson","ACC","Houston","2017","142","4","36","Carlos Watkins","Defensive Tackle","75","309","104","8","72","Mooresboro","NC","USA","35.2987362","-81.6989863","37045"
"3139605","51792","58","South Florida","American Athletic","Indianapolis","2017","143","4","37","Marlon Mack","Running Back","71","213","148","13","61","Sarasota","FL","USA","27.3364347","-82.5306527","12115"
"4058825","52095","2013","Albany State (GA)","SIAC","Indianapolis","2017","144","4","38","Grover Stewart","Defensive Tackle","76","334","317","23","34","","","","","",""
"546731","51664","130","Michigan","Big Ten","Denver","2017","145","5","1","Jake Butt","Tight End","78","246","67","5","78","Pickerington","OH","USA","39.896277299999994","-82.77319049748806","39045"
"545428","51917","2294","Iowa","Big Ten","San Francisco","2017","146","5","2","George Kittle","Tight End","76","247","123","10","68","Norman","OK","USA","35.2225717","-97.4394816","40027"
"","51763","2315","Kutztown","Pennsylvania State Athletic","Chicago","2017","147","5","3","Jordan Morgan","Offensive Guard","75","309","205","11","49","","","","","",""
"536286","51936","195","Ohio","Mid-American","Jacksonville","2017","148","5","4","Blair Brown","Inside Linebacker","72","238","110","10","71","Moreno Valley","CA","USA","33.937517","-117.2305944","06065"
"534370","51598","21","San Diego State","Mountain West","Atlanta","2017","149","5","5","Damontae Kazee","Cornerback","70","184","84","13","75","San Bernardino","CA","USA","34.1083449","-117.2897652","06071"
"546740","51665","228","Clemson","ACC","New York","2017","150","5","6","Jordan Leggett","Tight End","78","258","79","6","76","Navarre","FL","USA","30.4019789","-86.8700821","12113"
"545375","51589","2294","Iowa","Big Ten","Los Angeles","2017","151","5","7","Desmond King","Cornerback","70","201","77","12","76","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"550052","51723","2390","Miami","ACC","Carolina","2017","152","5","8","Corn Elder","Cornerback","70","183","137","20","64","Nashville","TN","USA","36.1622296","-86.7743531","47037"
"549513","51775","235","Memphis","American Athletic","Cincinnati","2017","153","5","9","Jake Elliott","Place Kicker","69","167","329","3","32","Western Springs","IL","USA","41.8096132","-87.900671","17031"
"535889","51577","8","Arkansas","SEC","Washington","2017","154","5","10","Jeremy Sprinkle","Tight End","77","252","170","12","58","White Hall","AR","USA","34.2739862","-92.0909766","05069"
"547597","51990","26","UCLA","Pac-12","Tennessee","2017","155","5","11","Jayon Brown","Outside Linebacker","72","231","","21","30","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"3125403","51785","2751","Wyoming","Mountain West","Atlanta","2017","156","5","12","Brian Hill","Running Back","73","219","189","18","52","Belleville","IL","USA","38.5200504","-89.9839935","17163"
"-1040689","51999","238","Vanderbilt","SEC","Arizona","2017","157","5","13","Will Holden","Offensive Tackle","80","311","131","9","66","Green Cove Springs","FL","USA","29.9919085","-81.6781467","12019"
