"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"550015","49918","145","Ole Miss","SEC","Miami","2016","13","1","13","Laremy Tunsil","Offensive Tackle","77","310","2","1","94","Lake City","FL","USA","30.1896756","-82.6392899","12023"
"534504","49597","277","West Virginia","Big 12","Las Vegas","2016","14","1","14","Karl Joseph","Safety","70","205","24","1","89","Orlando","FL","USA","28.5421109","-81.3790304","12095"
"535497","50135","239","Baylor","Big 12","Cleveland","2016","15","1","15","Corey Coleman","Wide Receiver","71","194","20","3","90","Richardson","TX","USA","32.9481789","-96.7297206","48113"
"-1027110","49921","194","Ohio State","Big Ten","Detroit","2016","16","1","16","Taylor Decker","Offensive Tackle","79","310","16","4","90","Vandalia","OH","USA","39.8906122","-84.1988308","39113"
"551326","49589","57","Florida","SEC","Atlanta","2016","17","1","17","Keanu Neal","Safety","73","211","44","3","83","Bushnell","FL","USA","28.6644827","-82.1117399","12119"
"-1000885","50307","333","Alabama","SEC","Indianapolis","2016","18","1","18","Ryan Kelly","Center","76","311","32","1","88","West Chester","OH","USA","39.3303357","-84.408275","39017"
"-1007357","49519","228","Clemson","ACC","Buffalo","2016","19","1","19","Shaq Lawson","Defensive End","75","269","17","3","90","Central","SC","USA","34.7257424","-82.7804999","45077"
"549817","49873","194","Ohio State","Big Ten","New York","2016","20","1","20","Darron Lee","Outside Linebacker","73","232","13","3","91","New Albany","OH","USA","40.0811745","-82.8087864","39049"
"-1026400","50132","87","Notre Dame","FBS Independents","Houston","2016","21","1","21","Will Fuller","Wide Receiver","72","186","21","4","90","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"516301","50131","2628","TCU","Big 12","Washington","2016","22","1","22","Josh Doctson","Wide Receiver","74","202","15","2","91","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"550014","50129","145","Ole Miss","SEC","Minnesota","2016","23","1","23","Laquon Treadwell","Wide Receiver","74","221","14","1","91","Crete","IL","USA","41.4445334","-87.6313829","17197"
"553531","49438","248","Houston","American Athletic","Cincinnati","2016","24","1","24","William Jackson III","Cornerback","72","189","22","2","90","Houston","TX","USA","29.7589382","-95.3676974","48201"
"550044","49437","2390","Miami","ACC","Pittsburgh","2016","25","1","25","Artie Burns","Cornerback","72","193","31","5","88","Miami","FL","USA","25.7742658","-80.1936589","12086"
"534849","49985","235","Memphis","American Athletic","Denver","2016","26","1","26","Paxton Lynch","Quarterback","79","244","38","3","85","Deltona","FL","USA","28.9005446","-81.2636738","12127"
"3122752","49654","26","UCLA","Pac-12","Green Bay","2016","27","1","27","Kenny Clark","Defensive Tackle","75","314","41","7","84","San Bernardino","CA","USA","34.1083449","-117.2897652","06071"
"-1032989","49829","24","Stanford","Pac-12","San Francisco","2016","28","1","28","Joshua Garnett","Offensive Guard","76","312","50","1","81","Puyallup","WA","USA","47.1849009","-122.2921406","53053"
"550011","49649","145","Ole Miss","SEC","Arizona","2016","29","1","29","Robert Nkemdiche","Defensive Tackle","76","294","35","5","87","Loganville","GA","USA","33.8389977","-83.9007382","13297"
"-1017020","49664","2348","Louisiana Tech","Conference USA","Carolina","2016","30","1","30","Vernon Butler","Defensive Tackle","76","323","26","4","89","Summit","MS","USA","31.2837867","-90.4684315","28113"
"-1035119","50385","245","Texas A&M","SEC","Seattle","2016","31","1","31","Germain Ifedi","Offensive Tackle","78","324","29","5","88","Houston","TX","USA","29.7589382","-95.3676974","48201"
"-1027849","49521","197","Oklahoma State","Big 12","Cleveland","2016","32","2","1","Emmanuel Ogbah","Defensive End","76","273","57","7","80","Houston","TX","USA","29.7589382","-95.3676974","48201"
"-1007353","50257","228","Clemson","ACC","Tennessee","2016","33","2","2","Kevin Dodd","Defensive End","77","277","33","4","87","Taylors","SC","USA","34.90869135","-82.29585133163584","45045"
"550965","49872","87","Notre Dame","FBS Independents","Dallas","2016","34","2","3","Jaylon Smith","Outside Linebacker","74","223","76","7","77","Fort Wayne","IN","USA","41.0799898","-85.1386015","18003"
"547233","50097","8","Arkansas","SEC","Los Angeles","2016","35","2","4","Hunter Henry","Tight End","77","250","27","1","89","Little Rock","AR","USA","34.7464809","-92.2895948","05119"
"547604","49874","26","UCLA","Pac-12","Jacksonville","2016","36","2","5","Myles Jack","Outside Linebacker","73","245","8","1","92","Bellevue","WA","USA","47.6144219","-122.1923372","53033"
"-1022063","50282","344","Mississippi State","SEC","Kansas City","2016","37","2","6","Chris Jones","Defensive Tackle","78","310","28","3","89","Houston","MS","USA","33.8984461","-88.9992267","28017"
"535503","50245","239","Baylor","Big 12","Miami","2016","38","2","7","Xavien Howard","Cornerback","72","201","80","9","76","Houston","TX","USA","29.7589382","-95.3676974","48201"
"2976313","49885","2198","Eastern Kentucky","OVC","Tampa Bay","2016","39","2","8","Noah Spence","Outside Linebacker","75","251","56","6","80","","","","","",""
"534448","50143","201","Oklahoma","Big 12","New York","2016","40","2","9","Sterling Shepard","Wide Receiver","70","194","61","9","79","Oklahoma City","OK","USA","35.4729886","-97.5170536","40109"
"535756","49756","333","Alabama","SEC","Buffalo","2016","41","2","10","Reggie Ragland","Inside Linebacker","73","247","18","1","90","Madison","AL","USA","34.6928726","-86.7511427","01089"
"546286","50361","68","Boise State","Mountain West","Baltimore","2016","42","2","11","Kamalei Correa","Outside Linebacker","75","243","34","4","87","Honolulu ","HI","USA","21.304547","-157.8556764","15003"
"-1029095","49655","213","Penn State","Big Ten","Tennessee","2016","43","2","12","Austin Johnson","Defensive Tackle","76","314","47","9","82","Galloway","NJ","USA","40.3692104","-74.1567618","34025"
"-1013593","49537","356","Illinois","Big Ten","Las Vegas","2016","44","2","13","Jihad Ward","Defensive End","77","297","55","6","81","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"546368","50026","333","Alabama","SEC","Tennessee","2016","45","2","14","Derrick Henry","Running Back","75","247","52","2","81","Yulee","FL","USA","30.6319034","-81.6064866","12089"
"-1000893","49652","333","Alabama","SEC","Detroit","2016","46","2","15","A'Shawn Robinson","Defensive Tackle","76","307","36","6","86","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"534311","50539","194","Ohio State","Big Ten","New Orleans","2016","47","2","16","Michael Thomas","Wide Receiver","75","212","37","5","86","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"-1013943","49923","84","Indiana","Big Ten","Green Bay","2016","48","2","17","Jason Spriggs","Offensive Tackle","78","301","54","6","81","Elkhart","IN","USA","41.6819935","-85.9766671","18039"
"-1000892","49650","333","Alabama","SEC","Seattle","2016","49","2","18","Jarran Reed","Defensive Tackle","75","307","19","2","90","Goldsboro","NC","USA","35.3848841","-77.9927651","37191"
"-1026402","49817","87","Notre Dame","FBS Independents","Houston","2016","50","2","19","Nick Martin","Center","76","299","63","2","79","Indianapolis","IN","USA","39.7683331","-86.1583502","18097"
"552329","49989","213","Penn State","Big Ten","New York","2016","51","2","20","Christian Hackenberg","Quarterback","76","223","49","5","81","Palmyra","VA","USA","37.8609747","-78.2633373","51065"
"534432","49883","99","LSU","SEC","Atlanta","2016","52","2","21","Deion Jones","Outside Linebacker","73","222","53","5","81","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"546417","49586","30","USC","Pac-12","Washington","2016","53","2","22","Su'a Cravens","Safety","73","226","73","5","77","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"-1007346","49435","228","Clemson","ACC","Minnesota","2016","54","2","23","Mackensie Alexander","Cornerback","70","190","48","7","81","Immokalee","FL","USA","26.4186898","-81.4172993","12021"
"546650","50133","221","Pittsburgh","ACC","Cincinnati","2016","55","2","24","Tyler Boyd","Wide Receiver","74","197","39","6","84","Clairton","PA","USA","40.2922938","-79.8817181","42003"
"-1015423","49833","2306","Kansas State","Big 12","Chicago","2016","56","2","25","Cody Whitehair","Offensive Guard","76","301","59","2","79","Abilene","KS","USA","38.917252","-97.21377","20041"
"546634","50477","228","Clemson","ACC","Indianapolis","2016","57","2","26","T.J. Green","Safety","75","209","99","8","70","Sylacauga","AL","USA","33.1731716","-86.2516406","01121"
"534247","50278","120","Maryland","Big Ten","Pittsburgh","2016","58","2","27","Sean Davis","Safety","73","201","135","15","62","Washington","DC","USA","38.8949855","-77.0365708","11001"
"535422","50410","52","Florida State","ACC","Tampa Bay","2016","59","2","28","Roberto Aguayo","Place Kicker","72","207","188","1","54","Mascotte","FL","USA","28.5783313","-81.8867452","12069"
"535750","49451","333","Alabama","SEC","New England","2016","60","2","29","Cyrus Jones","Cornerback","70","197","74","8","77","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"549807","50270","194","Ohio State","Big Ten","New Orleans","2016","61","2","30","Vonn Bell","Safety","71","199","30","2","88","Rossville","GA","USA","34.983376","-85.28603","13295"
"2572841","49442","2535","Samford","Southern","Carolina","2016","62","2","31","James Bradberry","Cornerback","73","211","125","19","65","","","","","",""
"531131","49525","59","Georgia Tech","ACC","Denver","2016","63","2","32","Adam Gotsis","Defensive End","77","287","68","8","78","Abbotsford","","Australia","","",""
"512368","49609","2393","Middle Tennessee","Conference USA","Tennessee","2016","64","3","1","Kevin Byard","Safety","71","212","183","19","55","Lithonia","GA","USA","33.7123305","-84.1051939","13089"
"524841","49526","213","Penn State","Big Ten","Cleveland","2016","65","3","2","Carl Nassib","Defensive End","79","277","81","10","76","West Chester","PA","USA","39.9597213","-75.6059638","42029"
"531005","50309","30","USC","Pac-12","Los Angeles","2016","66","3","3","Max Tuerk","Center","77","298","115","3","68","Trabuco Canyon","CA","USA","33.6626232","-117.58938","06059"
"-1023343","49653","158","Nebraska","Big Ten","Dallas","2016","67","3","4","Maliek Collins","Defensive Tackle","74","311","78","14","76","Kansas City","MO","USA","39.100105","-94.5781416","29095"
"531409","49434","344","Mississippi State","SEC","San Francisco","2016","68","3","5","Will Redmond","Cornerback","71","182","100","12","70","Memphis","TN","USA","35.1490215","-90.0516285","47157"
"550835","50472","120","Maryland","Big Ten","Jacksonville","2016","69","3","6","Yannick Ngakoue","Defensive End","74","252","159","15","59","Bowie","MD","USA","38.9429659","-76.731234","24033"
"536127","49535","252","BYU","FBS Independents","Baltimore","2016","70","3","7","Bronson Kaufusi","Defensive End","79","285","91","11","72","Provo","UT","USA","40.2338438","-111.6585337","49049"
"517347","49591","68","Boise State","Mountain West","New York","2016","71","3","8","Darian Thompson","Safety","74","208","64","4","79","Lancaster","CA","USA","34.6981064","-118.1366153","06037"
"-1009784","50474","57","Florida","SEC","Chicago","2016","72","3","9","Jonathan Bullard","Defensive End","75","285","42","5","83","Shelby","NC","USA","35.2919489","-81.5402112","37045"
"535744","50038","333","Alabama","SEC","Miami","2016","73","3","10","Kenyan Drake","Running Back","73","210","98","7","70","Powder Spring","GA","USA","34.0054734","-82.2072046","45047"
"2980150","49441","87","Notre Dame","FBS Independents","Kansas City","2016","74","3","11","Keivarae Russell","Cornerback","71","192","84","10","75","","","","","",""
"512701","49522","127","Michigan State","Big Ten","Las Vegas","2016","75","3","12","Shilique Calhoun","Defensive End","76","251","75","9","77","Middletown","NJ","USA","40.3942754","-74.117086","34025"
"-1003641","50386","2","Auburn","SEC","Cleveland","2016","76","3","13","Shon Coleman","Offensive Tackle","78","307","89","8","73","Olive Branch","MS","USA","34.9617605","-89.8295315","28033"
"546053","50247","277","West Virginia","Big 12","Carolina","2016","77","3","14","Daryl Worley","Cornerback","73","204","87","11","74","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"-1025138","50341","152","NC State","ACC","New England","2016","78","3","15","Joe Thuney","Offensive Guard","77","304","167","10","58","Centreville","OH","USA","","",""
"-1028759","50475","204","Oregon State","Pac-12","Philadelphia","2016","79","3","16","Isaac Seumalo","Center","76","303","187","7","54","Corvallis","OR","USA","44.5645659","-123.2620435","41003"
"534312","49660","194","Ohio State","Big Ten","Buffalo","2016","80","3","17","Adolphus Washington","Defensive Tackle","75","301","77","13","77","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"546471","50098","24","Stanford","Pac-12","Atlanta","2016","81","3","18","Austin Hooper","Tight End","76","254","62","3","79","San Ramon","CA","USA","37.7799273","-121.9780153","06013"
"514483","50464","2641","Texas Tech","Big 12","Indianapolis","2016","82","3","19","Le'Raven Clark","Offensive Tackle","77","316","97","9","70","Rockdale","TX","USA","30.6549433","-97.0058245","48331"
"534672","49875","61","Georgia","SEC","New York","2016","83","3","20","Jordan Jenkins","Outside Linebacker","75","259","93","8","71","Hamilton","GA","USA","32.7579107","-84.8749311","13145"
"547021","49432","259","Virginia Tech","ACC","Washington","2016","84","3","21","Kendall Fuller","Cornerback","72","187","43","6","83","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"512838","50146","194","Ohio State","Big Ten","Houston","2016","85","3","22","Braxton Miller","Wide Receiver","73","201","51","8","81","Huber Heights","OH","USA","39.85902405","-84.11136295364687","39113"
"537313","50149","164","Rutgers","Big Ten","Miami","2016","86","3","23","Leonte Carroo","Wide Receiver","72","211","67","10","78","Edison","NJ","USA","40.5382375","-74.39451734508772","34023"
"531204","50301","328","Utah State","Mountain West","Cincinnati","2016","87","3","24","Nick Vigil","Inside Linebacker","74","239","176","8","57","Plain City","UT","USA","41.2979291","-112.0789165","49057"
"514580","49888","328","Utah State","Mountain West","Green Bay","2016","88","3","25","Kyler Fackrell","Outside Linebacker","77","245","111","10","68","Mesa","AZ","USA","33.4151117","-111.8314773","04013"
"2983055","49677","2569","South Carolina State","MEAC","Pittsburgh","2016","89","3","26","Javon Hargrave","Defensive Tackle","73","309","86","15","74","","","","","",""
"535958","50030","87","Notre Dame","FBS Independents","Seattle","2016","90","3","27","C.J. Prosise","Running Back","73","220","88","5","73","Petersburg","VA","USA","37.227928","-77.4019268","51730"
"512191","49990","152","NC State","ACC","New England","2016","91","3","28","Jacoby Brissett","Quarterback","76","231","109","7","68","West Palm Beach","FL","USA","26.715364","-80.0532942","12099"
"532125","50465","245","Texas A&M","SEC","Arizona","2016","92","3","29","Brandon Williams","Cornerback","71","197","337","38","32","Brookshire","TX","USA","29.7860643","-95.9510661","48473"
"513329","49991","30","USC","Pac-12","Cleveland","2016","93","3","30","Cody Kessler","Quarterback","73","220","209","10","50","Bakersfield","CA","USA","35.3738712","-119.0194639","06029"
"514185","50100","194","Ohio State","Big Ten","Seattle","2016","94","3","31","Nick Vannett","Tight End","78","257","58","2","80","Westerville","OH","USA","40.126139","-82.9295287","39049"
"-1020423","50308","130","Michigan","Big Ten","Detroit","2016","95","3","32","Graham Glasgow","Center","78","307","122","4","66","Aurora","IL","USA","41.7571701","-88.3147539","17089"
"-1023366","50288","158","Nebraska","Big Ten","New England","2016","96","3","33","Vincent Valentine","Defensive Tackle","76","329","186","22","55","Edwardsville","IL","USA","38.8114364","-89.953157","17119"
"-1005059","49840","68","Boise State","Mountain West","Seattle","2016","97","3","34","Rees Odhiambo","Offensive Guard","76","314","148","8","60","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"530458","49617","103","Boston College","ACC","Denver","2016","98","3","35","Justin Simmons","Safety","74","202","90","6","73","Stuart","FL","USA","27.197983","-80.2519175","12085"
"534828","50365","275","Wisconsin","Big Ten","Cleveland","2016","99","4","1","Joe Schobert","Outside Linebacker","73","244","95","9","70","Waukesha","WI","USA","43.0116784","-88.2314813","55133"
"512705","49987","127","Michigan State","Big Ten","Las Vegas","2016","100","4","2","Connor Cook","Quarterback","76","217","40","4","84","Hinckley","OH","USA","41.237939","-81.7456964","39103"
"-1027487","49530","201","Oklahoma","Big 12","Dallas","2016","101","4","3","Charles Tapper","Defensive End","75","271","103","12","70","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"2976306","49761","194","Ohio State","Big Ten","Los Angeles","2016","102","4","4","Joshua Perry","Inside Linebacker","76","254","71","2","78","","","","","",""
"-1026398","49661","87","Notre Dame","FBS Independents","Jacksonville","2016","103","4","5","Sheldon Day","Defensive Tackle","73","293","60","10","79","Indianapolis","IN","USA","39.7683331","-86.1583502","18097"
"534336","49443","218","Temple","American Athletic","Baltimore","2016","104","4","6","Tavon Young","Cornerback","69","183","118","16","67","Oxon Hill","MD","USA","38.8035961","-76.9896573","24033"
"-1007043","50479","2132","Cincinnati","American Athletic","Kansas City","2016","105","4","7","Parker Ehinger","Offensive Guard","78","310","177","12","56","Rockford","MI","USA","43.119721","-85.559604","17201"
"530737","49436","135","Minnesota","Big Ten","Kansas City","2016","106","4","8","Eric Murray","Cornerback","71","199","108","14","69","Milwaukee","WI","USA","43.0349931","-87.922497","55079"
"512073","50140","2132","Cincinnati","American Athletic","Baltimore","2016","107","4","9","Chris Moore","Wide Receiver","73","206","46","7","82","Tampa","FL","USA","27.9477595","-82.458444","12057"
"516587","49512","2428","North Carolina Central","MEAC","Tampa Bay","2016","108","4","10","Ryan Smith","Cornerback","71","189","144","20","61","","","","","",""
"511204","49763","228","Clemson","ACC","New York","2016","109","4","11","B.J. Goodson","Inside Linebacker","73","242","106","4","69","Lamar","SC","USA","37.4950527","-94.2768736","29011"
"515708","50113","98","Western Kentucky","Conference USA","Los Angeles","2016","110","4","12","Tyler Higbee","Tight End","78","249","112","5","68","Clearwater","FL","USA","27.9658533","-82.8001026","12103"
"2575164","49593","253","Southern Utah","Big Sky","Detroit","2016","111","4","13","Miles Killebrew","Safety","74","217","127","12","65","","","","","",""
"512178","50163","61","Georgia","SEC","New England","2016","112","4","14","Malcolm Mitchell","Wide Receiver","72","198","123","14","66","Valdosta","GA","USA","30.8327022","-83.2784851","13185"
"518146","49759","277","West Virginia","Big 12","Chicago","2016","113","4","15","Nick Kwiatkoski","Inside Linebacker","74","243","101","3","70","Bethel Park","PA","USA","40.3275697","-80.0394977","42003"
"530907","50176","2","Auburn","SEC","Cleveland","2016","114","4","16","Ricardo Louis","Wide Receiver","74","215","243","37","45","Miami","FL","USA","25.7742658","-80.1936589","12086"
"545451","49895","135","Minnesota","Big Ten","Atlanta","2016","115","4","17","De'Vondre Campbell","Outside Linebacker","76","232","161","13","58","Fort Myers","FL","USA","26.640628","-81.8723084","12071"
"-1034775","50283","251","Texas","Big 12","Indianapolis","2016","116","4","18","Hassan Ridgeway","Defensive Tackle","75","303","65","11","79","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"548173","50138","2579","South Carolina","SEC","Los Angeles","2016","117","4","19","Pharoh Cooper","Wide Receiver","71","203","72","11","77","Havelock","NC","USA","34.8785","-76.9014457","37049"
"511294","49471","152","NC State","ACC","New York","2016","118","4","20","Juston Burris","Cornerback","72","212","342","39","31","Raleigh","NC","USA","35.7803977","-78.6390989","37183"
"512671","50035","23","San José State","Mountain West","Houston","2016","119","4","21","Tyler Ervin","Running Back","70","192","164","12","58","Colton","CA","USA","34.0739016","-117.3136547","06071"
"4002046","50291","2770","Manitoba","","New Orleans","2016","120","4","22","David Onyemata","Defensive Tackle","76","300","257","27","41","","","","","",""
"519643","50337","2711","Western Michigan","Mid-American","Minnesota","2016","121","4","23","Willie Beavers","Offensive Guard","77","321","169","11","57","Lathrup Village","MI","USA","42.4964242","-83.2227067","26125"
"-1004721","49656","239","Baylor","Big 12","Cincinnati","2016","122","4","24","Andrew Billings","Defensive Tackle","73","311","45","8","83","Waco","TX","USA","31.549333","-97.1466695","48309"
"534441","50393","99","LSU","SEC","Pittsburgh","2016","123","4","25","Jerald Hawkins","Offensive Tackle","78","305","126","10","65","Baldwin","LA","USA","29.8380","-91.5443","26085"
"530311","49596","2390","Miami","ACC","Chicago","2016","124","4","26","Deon Bush","Safety","72","199","102","9","70","Miami","FL","USA","25.7742658","-80.1936589","12086"
"2971051","49877","57","Florida","SEC","Indianapolis","2016","125","4","27","Antonio Morrison","Outside Linebacker","73","233","229","18","48","","","","","",""
"546314","50445","57","Florida","SEC","Kansas City","2016","126","4","28","Demarcus Robinson","Wide Receiver","73","203","245","38","44","Fort Valley","GA","USA","32.5537585","-83.8874084","13225"
"537945","49448","2460","Northern Iowa","MVFC","Chicago","2016","127","4","29","Deiondre' Hall","Cornerback","74","199","198","24","52","","","","","",""
"-1022388","50507","142","Missouri","SEC","Arizona","2016","128","4","30","Evan Boehm","Offensive Guard","74","302","121","5","66","Lee's Summit","MO","USA","38.9107156","-94.3821295","29095"
"531237","49616","2628","TCU","Big 12","Cleveland","2016","129","4","31","Derrick Kindred","Safety","70","207","297","23","36","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"3116110","49934","158","Nebraska","Big Ten","Baltimore","2016","130","4","32","Alex Lewis","Offensive Tackle","78","312","66","7","78","Tempe","AZ","USA","33.4255056","-111.9400125","04013"
"535291","49760","24","Stanford","Pac-12","Green Bay","2016","131","4","33","Blake Martinez","Inside Linebacker","74","237","147","6","60","Tucson","AZ","USA","32.2228765","-110.9748477","04019"
"535161","50286","130","Michigan","Big Ten","Baltimore","2016","132","4","34","Willie Henry","Defensive Tackle","75","303","70","12","78","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"3042718","50252","99","LSU","SEC","San Francisco","2016","133","4","35","Rashard Robinson","Cornerback","74","171","222","26","49","","","","","",""
"531310","50027","2348","Louisiana Tech","Conference USA","Baltimore","2016","134","4","36","Kenneth Dixon","Running Back","70","215","79","3","76","Strong","AR","USA","33.1103602","-92.3565792","05139"
"512030","49992","344","Mississippi State","SEC","Dallas","2016","135","4","37","Dak Prescott","Quarterback","74","226","230","12","48","Haughton","LA","USA","32.5326514","-93.5040627","22015"
"3122866","50029","254","Utah","Pac-12","Denver","2016","136","4","38","Devontae Booker","Running Back","71","219","85","4","74","Sacramento","CA","USA","38.5815719","-121.4943996","06067"
"533317","49538","77","Northwestern","Big Ten","Green Bay","2016","137","4","39","Dean Lowry","Defensive End","78","296","281","25","38","Rockford","IL","USA","42.2713945","-89.093966","17201"
"2566659","50436","163","Princeton","Ivy","Cleveland","2016","138","4","40","Seth Devalve","Wide Receiver","74","244","","131","20","","","","","",""
"534294","49993","194","Ohio State","Big Ten","Buffalo","2016","139","4","41","Cardale Jones","Quarterback","77","253","235","13","47","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"537063","50158","113","UMass","Mid-American","Tennessee","2016","140","5","1","Tajae Sharpe","Wide Receiver","74","194","180","22","56","Piscataway","NJ","USA","40.5462553","-74.4660408","34023"
"534452","50246","201","Oklahoma","Big 12","Carolina","2016","141","5","2","Zack Sanchez","Cornerback","71","185","124","18","66","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"-1001215","50501","2026","Appalachian State","Sun Belt","San Francisco","2016","142","5","3","Ronald Blair","Defensive Tackle","74","284","96","16","70","Greensboro","GA","USA","33.5756831","-83.1823789","13133"
"2577654","50057","2641","Texas Tech","Big 12","Las Vegas","2016","143","5","4","Deandre Washington","Running Back","68","204","212","16","50","","","","","",""
"2577367","49837","142","Missouri","SEC","Denver","2016","144","5","5","Connor Mcgovern","Offensive Guard","76","306","114","4","68","","","","","",""
"-1011697","49927","61","Georgia","SEC","San Francisco","2016","145","5","6","John Theus","Offensive Tackle","79","313","351","25","31","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"","49529","125","Grand Valley State","GLIAC","Baltimore","2016","146","5","7","Matt Judon","Defensive End","75","275","139","13","61","","","","","",""
"517315","50287","120","Maryland","Big Ten","Seattle","2016","147","5","8","Quinton Jefferson","Defensive Tackle","76","291","173","20","57","Pittsburgh","PA","USA","40.4416941","-79.9900861","42003"
"547613","50394","26","UCLA","Pac-12","Tampa Bay","2016","148","5","9","Caleb Benenoch","Offensive Tackle","78","311","138","11","61","Katy","TX","USA","29.7857853","-95.8243956","48157"
"530982","50421","26","UCLA","Pac-12","New York","2016","149","5","10","Paul Perkins","Running Back","70","208","113","8","68","Queen Creek","AZ","USA","33.2483858","-111.6341585","04013"
"552904","50420","84","Indiana","Big Ten","Chicago","2016","150","5","11","Jordan Howard","Running Back","72","230","94","6","71","Gardendale","AL","USA","33.6601033","-86.8127702","01073"
"-1042315","49836","265","Washington State","Pac-12","Detroit","2016","151","5","12","Joe Dahl","Offensive Guard","76","304","132","7","63","Spokane","WA","USA","47.6579425","-117.4212265","53063"
"-1033953","49682","218","Temple","American Athletic","Washington","2016","152","5","13","Matt Ioannidis","Defensive Tackle","76","299","157","18","59","Ringoes","NJ","USA","40.4289354","-74.8675019","34019"
"546046","50424","277","West Virginia","Big 12","Philadelphia","2016","153","5","14","Wendell Smallwood","Running Back","71","208","175","13","57","Wilmington","DE","USA","39.7459468","-75.546589","10003"
"530981","50136","26","UCLA","Pac-12","Cleveland","2016","154","5","15","Jordan Payton","Wide Receiver","73","207","83","12","75","Santa Monica","CA","USA","34.0250724","-118.4965129","06037"
"2573103","49928","2449","North Dakota State","MVFC","Indianapolis","2016","155","5","16","Joe Haeg","Offensive Tackle","78","304","218","19","49","","","","","",""
"535893","50043","8","Arkansas","SEC","Buffalo","2016","156","5","17","Jonathan Williams","Running Back","71","220","205","15","51","Allen","TX","USA","33.1031744","-96.6705503","48085"
"2575171","49456","253","Southern Utah","Big Sky","Tennessee","2016","157","5","18","Leshaun Sims","Cornerback","73","203","258","29","41","","","","","",""
