"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"483949","29968","276","Marshall","Conference USA","New England","2013","59","2","27","Aaron Dobson","Wide Receiver","75","210","62","9","80","Dunbar","WV","USA","38.3606509","-81.7373485","54039"
"478473","30016","2545","Southeastern Louisiana","Southland","Atlanta","2013","60","2","28","Robert Alford","Cornerback","70","188","67","10","78","","","","","",""
"480263","30178","333","Alabama","SEC","Green Bay","2013","61","2","29","Eddie Lacy","Running Back","71","231","34","1","88","Geismar","LA","USA","30.2043633","-91.0226013","22005"
"480214","29273","245","Texas A&M","SEC","Seattle","2013","62","2","30","Christine Michael","Running Back","70","220","78","4","76","Beaumont","TX","USA","30.0860459","-94.1018461","48245"
"377964","30133","2132","Cincinnati","Big East","Kansas City","2013","63","3","1","Travis Kelce","Tight End","77","255","61","4","80","Cleveland Heights","OH","USA","41.5200518","-81.556235","39035"
"382320","30149","41","Connecticut","Big East","Jacksonville","2013","64","3","2","Dwayne Gratz","Cornerback","71","201","86","12","74","Piscataway","NJ","USA","40.5462553","-74.4660408","34023"
"-1016240","29192","96","Kentucky","SEC","Detroit","2013","65","3","3","Larry Warford","Offensive Guard","75","332","54","4","83","Richmond","KY","USA","37.7478572","-84.2946539","21151"
"382327","29310","41","Connecticut","Big East","Las Vegas","2013","66","3","4","Sio Moore","Outside Linebacker","73","245","53","4","84","Apex","NC","USA","35.7325352","-78.8505516","37183"
"-1016636","29959","99","LSU","SEC","Philadelphia","2013","67","3","5","Bennie Logan","Defensive Tackle","74","309","84","10","75","Coushatta","LA","USA","32.0148834","-93.3421165","22081"
"481177","29309","21","San Diego State","Mountain West","Cleveland","2013","68","3","6","Leon McFadden","Cornerback","70","193","156","21","58","Inglewood","CA","USA","33.9562003","-118.353132","06037"
"2516216","29205","99","LSU","SEC","Arizona","2013","69","3","7","Tyrann Mathieu","Cornerback","69","186","63","8","80","","","","","",""
"382312","29199","41","Connecticut","Big East","Tennessee","2013","70","3","8","Blidi Wreh-Wilson","Cornerback","73","195","51","6","85","Edinboro","PA","USA","41.8742225","-80.1317236","42049"
"480492","29258","30","USC","Pac-12","Los Angeles","2013","71","3","9","T.J. McDonald","Safety","75","219","185","14","53","Fresno","CA","USA","36.7295295","-119.70886126075588","06019"
"-1015859","30244","2309","Kent State","Mid-American","New York","2013","72","3","10","Brian Winters","Offensive Guard","76","318","80","5","76","Hudson","OH","USA","41.240056","-81.440667","39153"
"381967","29224","152","NC State","ACC","Tampa Bay","2013","73","3","11","Mike Glennon","Quarterback","79","225","74","5","77","Centreville","VA","USA","38.8403909","-77.4288769","51059"
"379892","29277","239","Baylor","Big 12","Dallas","2013","74","3","12","Terrance Williams","Wide Receiver","74","208","60","8","81","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"2511842","30079","2029","Arkansas-Pine Bluff","SWAC","New Orleans","2013","75","3","13","Terron Armstead","Offensive Tackle","77","306","52","7","85","","","","","",""
"501550","29250","25","California","Pac-12","Los Angeles","2013","76","3","14","Keenan Allen","Wide Receiver","74","206","38","5","88","Greensboro","NC","USA","36.0726355","-79.7919754","37081"
"-1034445","30349","2633","Tennessee","SEC","Miami","2013","77","3","15","Dallas Thomas","Offensive Guard","78","306","94","6","73","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"481791","29305","251","Texas","Big 12","Buffalo","2013","78","3","16","Marquise Goodwin","Wide Receiver","69","183","115","12","69","Garland","TX","USA","32.912624","-96.6388833","48113"
"482558","29269","204","Oregon State","Pac-12","Pittsburgh","2013","79","3","17","Markus Wheaton","Wide Receiver","71","189","88","11","74","Chandler","AZ","USA","33.3062223","-111.8413317","04013"
"2468876","30249","290","Georgia Southern","Southern","Dallas","2013","80","3","18","J. J. Wilcox","Safety","72","213","104","8","71","","","","","",""
"500563","30227","245","Texas A&M","SEC","New York","2013","81","3","19","Damontre Moore","Defensive End","77","250","56","7","82","Rowlett","TX","USA","32.9029017","-96.56388","48113"
"-1011762","29236","61","Georgia","SEC","New Orleans","2013","82","3","20","John Jenkins","Defensive Tackle","76","346","39","6","88","Meriden","CT","USA","41.5381535","-72.8070435","09009"
"483131","30247","164","Rutgers","Big East","New England","2013","83","3","21","Logan Ryan","Cornerback","71","191","101","13","72","Berlin","NJ","USA","39.7912262","-74.9290536","34007"
"482774","29255","61","Georgia","SEC","Cincinnati","2013","84","3","22","Shawn Williams","Safety","72","213","190","15","52","Damascus","GA","USA","34.5500858","-84.9357761","13129"
"480262","30284","57","Florida","SEC","Washington","2013","85","3","23","Jordan Reed","Tight End","75","236","116","6","69","New London","CT","USA","41.3556187","-72.0997804","09011"
"-1013663","29395","356","Illinois","Big Ten","Indianapolis","2013","86","3","24","Hugh Thornton","Offensive Guard","75","320","113","7","69","Oberlin","OH","USA","41.2939386","-82.2173786","39093"
"488962","29983","213","Penn State","Big Ten","Seattle","2013","87","3","25","Jordan Hill","Defensive Tackle","73","303","133","12","65","Steelton","PA","USA","40.2353679","-76.8413613","42043"
"-1003740","29248","2","Auburn","SEC","San Francisco","2013","88","3","26","Corey Lemonier","Defensive End","75","255","114","14","69","Hialeah","FL","USA","25.8575963","-80.2781057","12086"
"-1024880","29249","153","North Carolina","ACC","Houston","2013","89","3","27","Brennan Williams","Offensive Tackle","78","318","122","9","68","West Roxbury","MA","USA","42.2792649","-71.1494972","25025"
"482875","29628","58","South Florida","Big East","Denver","2013","90","3","28","Kayvon Webster","Cornerback","71","195","112","16","69","Opa Locka","FL","USA","25.896733849999997","-80.25949640850294","12086"
"483118","29598","164","Rutgers","Big East","New England","2013","91","3","29","Duron Harmon","Safety","72","198","","26","35","Magnolia","DE","USA","39.0715528","-75.4757444","10001"
"487983","30171","277","West Virginia","Big 12","Los Angeles","2013","92","3","30","Stedman Bailey","Wide Receiver","70","193","75","10","77","Miramar","FL","USA","25.975911449999998","-80.33472128115224","12011"
"512807","29722","328","Utah State","Western Athletic","Miami","2013","93","3","31","Will Davis","Cornerback","71","186","189","26","52","Spokane","WA","USA","47.6579425","-117.4212265","53063"
"2184059","29493","2403","Missouri Southern State","","Baltimore","2013","94","3","32","Brandon Williams","Defensive Tackle","73","335","65","8","79","","","","","",""
"-1016639","29246","99","LSU","SEC","Houston","2013","95","3","33","Sam Montgomery","Defensive End","75","262","96","11","72","Greenwood","SC","USA","34.1954001","-82.1617883","45047"
"482676","29971","8","Arkansas","SEC","Kansas City","2013","96","3","34","Knile Davis","Running Back","71","227","215","18","49","Missouri City","TX","USA","29.6185669","-95.5377215","48157"
"381377","29286","142","Missouri","SEC","Tennessee","2013","97","3","35","Zaviar Gooden","Outside Linebacker","74","234","134","10","64","Pflugerville","TX","USA","30.4393696","-97.6200043","48453"
"480322","29232","30","USC","Pac-12","Philadelphia","2013","98","4","1","Matt Barkley","Quarterback","75","227","43","3","87","Newport Beach","CA","USA","33.6170092","-117.9294401","06059"
"482656","29207","333","Alabama","SEC","Kansas City","2013","99","4","2","Nico Johnson","Inside Linebacker","74","248","159","8","58","Andalusia","AL","USA","31.3085039","-86.4832033","01039"
"-1013659","30243","356","Illinois","Big Ten","Tampa Bay","2013","100","4","3","Akeem Spence","Defensive Tackle","73","307","87","11","74","Fort Walton Beach","FL","USA","30.4057552","-86.618842","12091"
"504290","30367","2579","South Carolina","SEC","Jacksonville","2013","101","4","4","Ace Sanders","Wide Receiver","67","173","171","20","56","Bradenton","FL","USA","27.4989278","-82.5748194","12081"
"481315","29977","2628","TCU","Big 12","New England","2013","102","4","5","Josh Boyce","Wide Receiver","71","206","130","15","66","Copperas Cove","TX","USA","31.124062","-97.9030785","48099"
"-1034838","29189","251","Texas","Big 12","Arizona","2013","103","4","6","Alex Okafor","Defensive End","77","264","70","8","77","Pflugerville","TX","USA","30.4393696","-97.6200043","48453"
"482722","29274","57","Florida","SEC","Miami","2013","104","4","7","Jelani Jenkins","Outside Linebacker","73","243","154","13","59","Olney","MD","USA","39.1532123","-77.0668408","24031"
"480554","30024","2440","Nevada","Mountain West","Buffalo","2013","105","4","8","Duke Williams","Safety","71","203","128","10","66","Reno","NV","USA","39.5261206","-119.8126581","32031"
"481715","29194","127","Michigan State","Big Ten","Miami","2013","106","4","9","Dion Sims","Tight End","77","262","146","7","61","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"482505","30374","25","California","Pac-12","Tennessee","2013","107","4","10","Brian Schwenke","Center","75","314","73","2","77","Oceanside","CA","USA","33.1958696","-117.3794834","06073"
"3016933","29732","2673","Valdosta State","","Carolina","2013","108","4","11","Edmund Kugbila","Offensive Guard","76","317","192","14","52","","","","","",""
"-1007885","30269","38","Colorado","Pac-12","Green Bay","2013","109","4","12","David Bakhtiari","Offensive Tackle","76","299","100","8","72","Burlingame","CA","USA","37.5841026","-122.3660825","06081"
"382584","29300","183","Syracuse","Big East","New York","2013","110","4","13","Ryan Nassib","Quarterback","74","227","36","2","88","West Chester","PA","USA","39.9597213","-75.6059638","42029"
"483226","29647","183","Syracuse","Big East","Pittsburgh","2013","111","4","14","Shamarko Thomas","Safety","69","213","79","6","76","Virginia Beach","VA","USA","36.8529841","-75.9774183","51810"
"382642","29967","8","Arkansas","SEC","Las Vegas","2013","112","4","15","Tyler Wilson","Quarterback","74","215","72","4","78","Greenwood","AR","USA","35.2156489","-94.2557663","05131"
"-1000967","30246","333","Alabama","SEC","Los Angeles","2013","113","4","16","Barrett Jones","Center","77","306","98","3","72","Memphis","TN","USA","35.1490215","-90.0516285","47157"
"477300","29316","2729","William & Mary","CAA","Dallas","2013","114","4","17","B.W. Webb","Cornerback","70","184","82","11","75","","","","","",""
"377845","29956","201","Oklahoma","Big 12","Pittsburgh","2013","115","4","18","Landry Jones","Quarterback","76","225","90","8","74","Artesia","NM","USA","32.8423345","-104.4032963","35015"
"2310665","30017","256","James Madison","CAA","Arizona","2013","116","4","19","Earl Watford","Offensive Guard","75","300","160","10","58","","","","","",""
"382170","30163","164","Rutgers","Big East","Chicago","2013","117","4","20","Khaseem Greene","Outside Linebacker","73","241","66","5","79","Elizabeth","NJ","USA","40.6639916","-74.2107006","34039"
"483062","29296","245","Texas A&M","SEC","Cincinnati","2013","118","4","21","Sean Porter","Outside Linebacker","73","229","149","12","60","Schertz","TX","USA","29.5641617","-98.2695702","48187"
"382993","30248","278","Fresno State","Mountain West","Washington","2013","119","4","22","Phillip Thomas","Safety","73","208","97","7","72","Bakersfield","CA","USA","35.3738712","-119.0194639","06029"
"481918","29220","213","Penn State","Big Ten","Minnesota","2013","120","4","23","Gerald Hodges","Outside Linebacker","73","243","182","14","54","Paulsboro","NJ","USA","39.830391","-75.2404608","34015"
"-1039016","30159","30","USC","Pac-12","Indianapolis","2013","121","4","24","Khaled Holmes","Center","75","302","169","4","56","Santa Ana ","CA","USA","33.7494951","-117.8732213","06059"
"2470504","30263","172","Cornell","Ivy","Green Bay","2013","122","4","25","J.C. Tretter","Offensive Guard","76","307","181","13","54","","","","","",""
"487950","30014","2306","Kansas State","Big 12","Seattle","2013","123","4","26","Chris Harper","Wide Receiver","73","229","147","16","61","Wichita","KS","USA","37.6922361","-97.3375448","20173"
"-1008571","30150","41","Connecticut","Big East","Houston","2013","124","4","27","Trevardo Williams","Defensive End","73","241","143","18","61","Bridgeport","CT","USA","41.1670412","-73.2048348","09001"
"380712","29292","26","UCLA","Pac-12","Green Bay","2013","125","4","28","Johnathan Franklin","Running Back","70","205","102","7","71","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"-1020798","29958","127","Michigan State","Big Ten","Tampa Bay","2013","126","4","29","William Gholston","Defensive End","78","281","95","10","73","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"-1007408","29191","228","Clemson","ACC","Atlanta","2013","127","4","30","Malliciah Goodman","Defensive End","76","276","168","20","56","Florence","SC","USA","34.1984435","-79.7671658","45041"
"512774","30207","2348","Louisiana Tech","Western Athletic","San Francisco","2013","128","4","31","Quinton Patton","Wide Receiver","72","204","58","7","82","La Vergne","TN","USA","36.0156178","-86.5819394","47149"
"-1027195","29206","194","Ohio State","Big Ten","Baltimore","2013","129","4","32","John Simon","Defensive End","74","257","85","9","74","Youngstown","OH","USA","41.1035786","-80.6520161","39099"
"2470552","30302","108","Harvard","Ivy","Baltimore","2013","130","4","33","Kyle Juszczyk","Fullback","73","248","","4","33","","","","","",""
"501517","29245","2579","South Carolina","SEC","San Francisco","2013","131","4","34","Marcus Lattimore","Running Back","71","221","120","9","68","Duncan","SC","USA","34.9378962","-82.1451096","45083"
"382777","30197","2579","South Carolina","SEC","Detroit","2013","132","4","35","Devin Taylor","Defensive End","79","266","124","16","67","Beaufort","SC","USA","32.4315813","-80.6698286","45013"
"482565","29201","24","Stanford","Pac-12","Atlanta","2013","133","4","36","Levine Toilolo","Tight End","80","260","155","9","59","La Mesa","CA","USA","32.7678288","-117.0230839","06073"
"382676","30184","61","Georgia","SEC","Kansas City","2013","134","5","1","Sanders Commings","Cornerback","72","216","123","17","67","Augusta","GA","USA","33.4709714","-81.9748429","13245"
"480237","29990","130","Michigan","Big Ten","Jacksonville","2013","135","5","2","Denard Robinson","Wide Receiver","71","199","184","22","54","Deerfield Beach","FL","USA","26.318342","-80.0996306","12011"
"381571","29517","152","NC State","ACC","Philadelphia","2013","136","5","3","Earl Wolff","Safety","71","209","135","11","63","Raeford","NC","USA","34.9809996","-79.2241998","37093"
"-1000983","29193","333","Alabama","SEC","Seattle","2013","137","5","4","Jesse Williams","Defensive Tackle","75","323","50","7","85","Brisbane","","Australia","","",""
"504169","29271","99","LSU","SEC","Seattle","2013","138","5","5","Tharold Simon","Cornerback","74","202","","33","40","Eunice","LA","USA","30.4943669","-92.4176324","22097"
"2469265","29226","2630","UT Martin","OVC","Indianapolis","2013","139","5","6","Montori Hughes","Defensive Tackle","76","329","144","14","61","","","","","",""
"482574","29221","24","Stanford","Pac-12","Arizona","2013","140","5","7","Stepfan Taylor","Running Back","69","214","170","12","56","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"-1041102","30375","258","Virginia","ACC","New York","2013","141","5","8","Oday Aboushi","Offensive Guard","77","308","140","9","62","Staten Island","NY","USA","40.564209","-74.12530461995391","36085"
"378559","29210","99","LSU","SEC","Tennessee","2013","142","5","9","Lavar Edwards","Defensive End","76","277","173","21","55","Gretna","LA","USA","29.9146493","-90.0539604","22051"
"482953","30134","228","Clemson","ACC","Buffalo","2013","143","5","10","Jonathan Meeks","Safety","73","211","","36","30","Rock Hill","SC","USA","34.9248667","-81.0250784","45091"
"501915","29261","201","Oklahoma","Big 12","New Orleans","2013","144","5","11","Kenny Stills","Wide Receiver","73","194","178","21","55","Encinitas","CA","USA","33.0369867","-117.2919818","06073"
"482487","30330","25","California","Pac-12","Los Angeles","2013","145","5","12","Steve Williams","Cornerback","69","181","142","18","61","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"-1043218","29766","98","Western Kentucky","Sun Belt","Denver","2013","146","5","13","Quanterus Smith","Defensive End","77","250","127","17","66","Loganville","GA","USA","33.8389977","-83.9007382","13297"
"383095","30382","2084","Buffalo","Mid-American","Tampa Bay","2013","147","5","14","Steven Means","Outside Linebacker","75","251","","24","33","Buffalo","NY","USA","42.8867166","-78.8783922","36029"
"480706","30033","66","Iowa State","Big 12","Carolina","2013","148","5","15","A.J. Klein","Inside Linebacker","73","250","220","10","48","Kimberly","WI","USA","44.2717086","-88.3400807","55087"
"480222","29978","2390","Miami","ACC","Los Angeles","2013","149","5","16","Brandon McGee","Cornerback","71","193","200","27","50","Plantation","FL","USA","26.1265258","-80.25786123765101","12011"
"480232","29256","356","Illinois","Big Ten","Pittsburgh","2013","150","5","17","Terry Hawthorne","Cornerback","72","195","235","31","45","East St. Louis","IL","USA","38.6244952","-90.1509429","17163"
"501595","29299","197","Oklahoma State","Big 12","Dallas","2013","151","5","18","Joseph Randle","Running Back","72","204","183","13","54","Wichita","KS","USA","37.6922361","-97.3375448","20173"
"2309710","29593","257","Richmond","CAA","New York","2013","152","5","19","Cooper Taylor","Safety","76","229","","25","36","","","","","",""
"-1033673","30342","2628","TCU","Big 12","Atlanta","2013","153","5","20","Stansly Maponga","Defensive End","74","256","157","19","58","Carrolton","TX","USA","37.7985383","-121.070216","06077"
"480764","30236","52","Florida State","ACC","Washington","2013","154","5","21","Chris Thompson","Running Back","67","192","","32","30","Greenville","FL","USA","30.4694812","-83.6299688","12079"
"380723","30041","26","UCLA","Pac-12","Minnesota","2013","155","5","22","Jeff Locke","Punter","73","209","260","4","41","Glendale","AZ","USA","33.5386858","-112.1859941","04013"
"-1015119","29283","2305","Kansas","Big 12","Cincinnati","2013","156","5","23","Tanner Hawkinson","Offensive Tackle","77","298","197","16","51","McPherson","KS","USA","38.3708415","-97.6642087","20113"
"-1000959","29325","333","Alabama","SEC","San Francisco","2013","157","5","24","Quinton Dial","Defensive End","77","318","","29","35","Pinson","AL","USA","33.706205","-86.67007895992774","01073"
"383454","29591","242","Rice","Conference USA","Seattle","2013","158","5","25","Luke Willson","Tight End","77","252","","21","31","LaSalle","ON","Canada","","",""
